zip_code,state,latitude,longitude,zipcode,relative_income,relative_income_dispersion,income_category,inequality_category,income_lambda,inequality_lambda
92530,CA,33.68,-117.37,92530,228482.16666666663,103507.9124539118,Very High Income,High Inequality,6,3
92532,CA,33.71,-117.34,92532,134826.66666666666,94556.06089863656,Upper Medium Income,High Inequality,4,3
92040,CA,32.9,-116.89,92040,253731.8333333333,162753.86122536898,Very High Income,High Inequality,6,3
91941,CA,32.75,-116.99,91941,261798.0,234700.5414599634,Very High Income,High Inequality,6,3
91942,CA,32.78,-117.01,91942,238215.0,139326.00889855417,Very High Income,High Inequality,6,3
92253,CA,33.65,-116.27,92253,277622.1666666667,262668.92564703326,Very High Income,High Inequality,6,3
91945,CA,32.73,-117.03,91945,119182.5,59570.08070080147,Upper Medium Income,High Inequality,4,3
92354,CA,34.05,-117.24,92354,134292.66666666666,88737.13498342544,Upper Medium Income,High Inequality,4,3
92356,CA,34.52,-116.88,92356,14217.166666666666,7803.727376495584,Upper Medium Income,Moderate Inequality,4,2
92358,CA,34.25,-117.54,92358,3741.5,3313.789899797511,Lower Medium Income,Low Inequality,3,1
92254,CA,33.55,-115.97,92254,31214.0,32370.236848067703,Upper Medium Income,Moderate Inequality,4,2
92359,CA,34.1,-117.04,92359,42066.0,22867.700365362496,Upper Medium Income,Moderate Inequality,4,2
92551,CA,33.87,-117.22,92551,115761.16666666669,58121.73636572351,Upper Medium Income,High Inequality,4,3
92553,CA,33.92,-117.24,92553,227620.0,136043.57154676586,Very High Income,High Inequality,6,3
92555,CA,33.9,-117.1,92555,196862.0,108209.4348234016,High Income,High Inequality,5,3
92557,CA,33.97,-117.25,92557,219422.8333333333,106646.45318512316,Very High Income,High Inequality,6,3
92256,CA,34.1,-116.58,92256,13516.833333333334,4543.130084717657,Upper Medium Income,Low Inequality,4,1
92561,CA,33.63,-116.59,92561,10694.666666666666,9284.875156224054,Upper Medium Income,Moderate Inequality,4,2
92562,CA,33.54,-117.33,92562,436478.8333333333,357743.9802251978,Very High Income,High Inequality,6,3
92563,CA,33.57,-117.14,92563,398418.8333333333,293777.2751432055,Very High Income,High Inequality,6,3
91950,CA,32.67,-117.09,91950,204382.3333333333,109657.05367675472,High Income,High Inequality,5,3
92363,CA,34.78,-114.59,92363,13818.666666666666,5145.526782231987,Upper Medium Income,Low Inequality,4,1
92365,CA,34.85,-116.51,92365,4799.666666666667,2650.9198906543115,Lower Medium Income,Low Inequality,3,1
92257,CA,33.3,-115.55,92257,3194.1666666666665,1833.6838786079425,Lower Medium Income,Low Inequality,3,1
92567,CA,33.82,-117.1,92567,37601.833333333336,19612.55147518208,Upper Medium Income,Moderate Inequality,4,2
92054,CA,33.35,-117.43,92054,226695.0,122064.67492767924,Very High Income,High Inequality,6,3
92056,CA,33.2,-117.29,92056,347960.6666666667,227441.3424623296,Very High Income,High Inequality,6,3
92057,CA,33.27,-117.28,92057,330822.3333333333,189688.15440049663,Very High Income,High Inequality,6,3
92058,CA,33.18,-117.29,92058,148434.33333333334,66176.76224980084,High Income,High Inequality,5,3
92368,CA,34.65,-117.29,92368,2216.333333333333,1183.6258981057597,Lower Medium Income,Low Inequality,3,1
92210,CA,33.7,-116.33,92210,89743.83333333333,168444.21478153134,Upper Medium Income,High Inequality,4,3
92211,CA,33.77,-116.34,92211,195725.66666666663,157705.10496831316,High Income,High Inequality,5,3
92260,CA,33.7,-116.4,92260,202146.3333333333,160758.96870615543,High Income,High Inequality,5,3
92262,CA,33.85,-116.56,92262,180392.16666666663,163804.15293687358,High Income,High Inequality,5,3
92264,CA,33.72,-116.51,92264,159206.66666666666,163382.03626429275,High Income,High Inequality,5,3
92059,CA,33.38,-117.07,92059,11017.833333333334,5469.083850762087,Upper Medium Income,Low Inequality,4,1
92061,CA,33.3,-116.92,92061,19354.33333333333,13624.42196449694,Upper Medium Income,Moderate Inequality,4,2
92570,CA,33.78,-117.33,92570,184815.16666666663,73603.44176576709,High Income,High Inequality,5,3
92571,CA,33.83,-117.2,92571,197844.5,93121.68324670685,High Income,High Inequality,5,3
92371,CA,34.42,-117.48,92371,39159.833333333336,18365.381329192885,Upper Medium Income,Moderate Inequality,4,2
91962,CA,32.78,-116.48,91962,13491.5,12617.051363135526,Upper Medium Income,Moderate Inequality,4,2
92372,CA,34.47,-117.62,92372,21719.166666666668,11354.559056461272,Upper Medium Income,Moderate Inequality,4,2
91963,CA,32.63,-116.59,91963,4678.333333333333,3017.577748238919,Lower Medium Income,Low Inequality,3,1
92064,CA,32.97,-117.02,92064,513739.6666666667,673857.3208638952,Very High Income,High Inequality,6,3
92065,CA,33.07,-116.83,92065,250437.8333333333,192277.9955121404,Very High Income,High Inequality,6,3
92270,CA,33.78,-116.41,92270,213356.3333333333,300568.0652781773,Very High Income,High Inequality,6,3
92091,CA,33.05,-117.19,92091,47496.5,99067.50801498946,Upper Medium Income,High Inequality,4,3
92373,CA,34.0,-117.12,92373,328313.3333333333,379489.33726452274,Very High Income,High Inequality,6,3
92374,CA,34.06,-117.17,92374,242755.8333333333,146620.12482796033,Very High Income,High Inequality,6,3
92376,CA,34.1,-117.38,92376,277369.0,160168.99145090475,Very High Income,High Inequality,6,3
92377,CA,34.16,-117.39,92377,105784.66666666669,51863.21030814296,Upper Medium Income,High Inequality,4,3
92501,CA,33.99,-117.38,92501,82918.33333333333,29331.51461937598,Upper Medium Income,Moderate Inequality,4,2
92503,CA,33.89,-117.44,92503,417276.8333333333,167035.82146643475,Very High Income,High Inequality,6,3
92504,CA,33.9,-117.4,92504,260225.8333333333,98529.81171892428,Very High Income,High Inequality,6,3
92505,CA,33.93,-117.49,92505,195512.0,83189.53106010395,High Income,High Inequality,5,3
92506,CA,33.92,-117.36,92506,363363.1666666667,335744.2070329236,Very High Income,High Inequality,6,3
92507,CA,33.96,-117.31,92507,225105.16666666663,75421.08205645598,Very High Income,High Inequality,6,3
92508,CA,33.89,-117.32,92508,230596.3333333333,193258.87251835727,Very High Income,High Inequality,6,3
92509,CA,33.99,-117.44,92509,299694.8333333333,128284.48701291464,Very High Income,High Inequality,6,3
92518,CA,33.89,-117.27,92518,7479.5,5097.021237938881,Lower Medium Income,Low Inequality,3,1
92401,CA,34.1,-117.29,92401,3665.1666666666665,3508.890218668385,Lower Medium Income,Low Inequality,3,1
92404,CA,34.17,-117.24,92404,190841.0,86477.59297066495,High Income,High Inequality,5,3
92405,CA,34.14,-117.3,92405,92663.5,50631.800148720766,Upper Medium Income,High Inequality,4,3
92407,CA,34.22,-117.37,92407,262793.8333333333,125479.20894780404,Very High Income,High Inequality,6,3
92408,CA,34.07,-117.25,92408,42188.5,13706.029589199054,Upper Medium Income,Moderate Inequality,4,2
92410,CA,34.1,-117.27,92410,120641.5,93190.84614435046,Upper Medium Income,High Inequality,4,3
92411,CA,34.12,-117.32,92411,69449.16666666667,54027.03114336995,Upper Medium Income,High Inequality,4,3
92101,CA,32.71,-117.16,92101,435686.1666666667,420660.4019650134,Very High Income,High Inequality,6,3
92102,CA,32.72,-117.09,92102,167288.16666666666,57054.2787051652,High Income,High Inequality,5,3
92103,CA,32.74,-117.17,92103,377453.0,407931.9356657431,Very High Income,High Inequality,6,3
92104,CA,32.73,-117.12,92104,309904.1666666667,161332.74740165638,Very High Income,High Inequality,6,3
92105,CA,32.73,-117.08,92105,210249.8333333333,108391.78473374568,Very High Income,High Inequality,6,3
92106,CA,32.72,-117.23,92106,248100.0,366474.16799387103,Very High Income,High Inequality,6,3
92107,CA,32.73,-117.24,92107,252418.16666666663,234974.22071488327,Very High Income,High Inequality,6,3
92108,CA,32.77,-117.1,92108,220002.3333333333,157800.00861427945,Very High Income,High Inequality,6,3
92109,CA,32.79,-117.23,92109,465816.3333333333,465576.5291733108,Very High Income,High Inequality,6,3
92110,CA,32.77,-117.18,92110,192139.0,147863.45465056604,High Income,High Inequality,5,3
92111,CA,32.8,-117.16,92111,260669.0,139957.40289816755,Very High Income,High Inequality,6,3
92113,CA,32.69,-117.11,92113,136810.66666666666,99252.65627008009,Upper Medium Income,High Inequality,4,3
92114,CA,32.71,-117.05,92114,271567.8333333333,135888.97022704477,Very High Income,High Inequality,6,3
92115,CA,32.75,-117.07,92115,262973.8333333333,106684.7742996472,Very High Income,High Inequality,6,3
92116,CA,32.76,-117.12,92116,250168.16666666663,154502.31369324756,Very High Income,High Inequality,6,3
92117,CA,32.81,-117.19,92117,379386.1666666667,275200.17788251274,Very High Income,High Inequality,6,3
92118,CA,32.65,-117.14,92118,228720.5,353302.51310781814,Very High Income,High Inequality,6,3
92119,CA,32.81,-117.03,92119,182822.16666666663,153965.57091819803,High Income,High Inequality,5,3
92120,CA,32.79,-117.06,92120,258617.0,240655.13044687,Very High Income,High Inequality,6,3
92121,CA,32.9,-117.2,92121,82368.66666666667,138424.39477153827,Upper Medium Income,High Inequality,4,3
92122,CA,32.85,-117.2,92122,379179.0,399645.28543096816,Very High Income,High Inequality,6,3
92123,CA,32.8,-117.13,92123,198849.5,127216.28342118788,High Income,High Inequality,5,3
92124,CA,32.82,-117.08,92124,209968.0,166728.81224191576,Very High Income,High Inequality,6,3
92126,CA,32.88,-117.13,92126,494444.3333333333,333439.41348296945,Very High Income,High Inequality,6,3
92127,CA,33.02,-117.12,92127,729133.5,1298397.724030468,Very High Income,High Inequality,6,3
92128,CA,32.99,-117.07,92128,483194.3333333333,525063.2320430242,Very High Income,High Inequality,6,3
92129,CA,32.96,-117.12,92129,533098.6666666666,671634.3696695893,Very High Income,High Inequality,6,3
92130,CA,32.95,-117.19,92130,1140972.6666666667,2184683.642263169,Very High Income,High Inequality,6,3
92131,CA,32.89,-117.07,92131,489041.6666666667,760802.0204543798,Very High Income,High Inequality,6,3
92139,CA,32.68,-117.04,92139,156898.33333333334,86196.59257225119,High Income,High Inequality,5,3
92154,CA,32.56,-117.01,92154,385686.1666666667,174391.784774876,Very High Income,High Inequality,6,3
92173,CA,32.55,-117.04,92173,161115.33333333334,103436.42934801387,High Income,High Inequality,5,3
92582,CA,33.81,-117.02,92582,78329.16666666667,39383.76555595804,Upper Medium Income,High Inequality,4,3
92583,CA,33.79,-116.93,92583,94234.83333333331,48089.16627855661,Upper Medium Income,High Inequality,4,3
92069,CA,33.15,-117.17,92069,277429.1666666667,171167.4608895238,Very High Income,High Inequality,6,3
92078,CA,33.11,-117.16,92078,399708.8333333333,428996.5846504686,Very High Income,High Inequality,6,3
92070,CA,33.18,-116.73,92070,6287.0,3085.800447209768,Lower Medium Income,Low Inequality,3,1
92071,CA,32.85,-116.99,92071,355094.3333333333,261181.3764215716,Very High Income,High Inequality,6,3
92075,CA,32.99,-117.25,92075,256730.16666666663,460849.5378530466,Very High Income,High Inequality,6,3
91977,CA,32.71,-116.99,91977,274469.1666666667,135692.14932252592,Very High Income,High Inequality,6,3
91978,CA,32.71,-116.94,91978,53329.66666666666,29615.773106010027,Upper Medium Income,Moderate Inequality,4,2
92584,CA,33.65,-117.18,92584,319712.5,237347.08921303417,Very High Income,High Inequality,6,3
92585,CA,33.74,-117.18,92585,121480.0,76902.05967592806,Upper Medium Income,High Inequality,4,3
92586,CA,33.7,-117.19,92586,88377.83333333333,38667.06288001026,Upper Medium Income,Moderate Inequality,4,2
92587,CA,33.69,-117.24,92587,113161.33333333331,84181.5312777492,Upper Medium Income,High Inequality,4,3
91980,CA,32.59,-116.58,91980,6599.333333333333,4947.967973488376,Lower Medium Income,Low Inequality,3,1
92590,CA,33.48,-117.22,92590,45605.0,63302.71723709812,Upper Medium Income,High Inequality,4,3
92591,CA,33.53,-117.1,92591,258042.66666666663,186447.5367857314,Very High Income,High Inequality,6,3
92592,CA,33.53,-117.04,92592,556927.8333333334,495733.6737351687,Very High Income,High Inequality,6,3
92274,CA,33.48,-116.1,92274,44507.0,34276.14706468625,Upper Medium Income,Moderate Inequality,4,2
92276,CA,33.8,-116.36,92276,26430.0,11049.938026975537,Upper Medium Income,Moderate Inequality,4,2
92277,CA,34.24,-115.86,92277,70207.33333333333,32571.82501897409,Upper Medium Income,Moderate Inequality,4,2
92082,CA,33.25,-116.98,92082,138112.0,104289.57620011696,Upper Medium Income,High Inequality,4,3
92392,CA,34.49,-117.36,92392,212440.66666666663,87977.2867203045,Very High Income,High Inequality,6,3
92394,CA,34.57,-117.33,92394,109967.66666666669,50899.91205755336,Upper Medium Income,High Inequality,4,3
92395,CA,34.48,-117.36,92395,148418.83333333334,45043.114334675694,High Income,High Inequality,5,3
92081,CA,33.18,-117.24,92081,196339.5,136533.42952808298,High Income,High Inequality,5,3
92083,CA,33.18,-117.24,92083,159174.83333333334,70492.61244816131,High Income,High Inequality,5,3
92084,CA,33.21,-117.2,92084,275998.8333333333,154277.62236360356,Very High Income,High Inequality,6,3
92066,CA,33.21,-116.47,92066,1412.6666666666667,1824.847792739621,Lower Medium Income,Low Inequality,3,1
92086,CA,33.28,-116.6,92086,5397.333333333333,4526.096272359512,Lower Medium Income,Low Inequality,3,1
92595,CA,33.62,-117.25,92595,167976.33333333334,94679.5869945928,High Income,High Inequality,5,3
92596,CA,33.63,-117.07,92596,179037.66666666666,144227.41952855798,High Income,High Inequality,5,3
92283,CA,32.87,-114.72,92283,6000.5,4746.353326502358,Lower Medium Income,Low Inequality,3,1
92397,CA,34.36,-117.61,92397,35339.666666666664,28549.041929050203,Upper Medium Income,Moderate Inequality,4,2
92399,CA,34.04,-117.01,92399,307669.6666666667,200459.1331814708,Very High Income,High Inequality,6,3
92284,CA,34.15,-116.41,92284,89358.16666666667,29731.7342677259,Upper Medium Income,Moderate Inequality,4,2
92285,CA,34.33,-116.51,92285,4811.0,2953.385582683033,Lower Medium Income,Low Inequality,3,1
91801,CA,34.09,-118.13,91801,269143.1666666667,108657.75918804263,Very High Income,High Inequality,6,3
91803,CA,34.07,-118.14,91803,152912.33333333334,66070.12443053718,High Income,High Inequality,5,3
92801,CA,33.84,-117.95,92801,230822.0,93761.60175679596,Very High Income,High Inequality,6,3
92802,CA,33.81,-117.91,92802,154760.83333333334,58456.58044537559,High Income,High Inequality,5,3
92804,CA,33.81,-117.97,92804,326945.3333333333,127953.9387805888,Very High Income,High Inequality,6,3
92805,CA,33.82,-117.91,92805,301772.0,109393.97652887474,Very High Income,High Inequality,6,3
92806,CA,33.83,-117.86,92806,190614.0,84342.24668337926,High Income,High Inequality,5,3
92807,CA,33.85,-117.79,92807,391786.0,473399.1132915228,Very High Income,High Inequality,6,3
92808,CA,33.84,-117.73,92808,208658.16666666663,251998.4932942391,Very High Income,High Inequality,6,3
90701,CA,33.86,-118.08,90701,74209.16666666667,26521.364259152782,Upper Medium Income,Moderate Inequality,4,2
90703,CA,33.86,-118.05,90703,399975.8333333333,360339.3320060505,Very High Income,High Inequality,6,3
91702,CA,34.17,-117.87,91702,255954.5,90861.45571748231,Very High Income,High Inequality,6,3
91706,CA,34.09,-117.96,91706,256001.3333333333,129024.18733503675,Very High Income,High Inequality,6,3
90706,CA,33.88,-118.13,90706,311484.1666666667,138258.49868477043,Very High Income,High Inequality,6,3
92821,CA,33.92,-117.86,92821,323420.1666666667,294235.9327325041,Very High Income,High Inequality,6,3
92823,CA,33.92,-117.8,92823,58948.833333333336,73811.8436171775,Upper Medium Income,High Inequality,4,3
90620,CA,33.84,-118.0,90620,263369.6666666667,159969.4113431273,Very High Income,High Inequality,6,3
90621,CA,33.87,-117.99,90621,167207.83333333334,59138.39787622478,High Income,High Inequality,5,3
90623,CA,33.85,-118.04,90623,110958.16666666669,88053.24884958344,Upper Medium Income,High Inequality,4,3
91708,CA,34.02,-117.68,91708,84809.0,63406.594515081786,Upper Medium Income,High Inequality,4,3
91710,CA,33.98,-117.65,91710,412478.5,215264.21161981384,Very High Income,High Inequality,6,3
91709,CA,33.94,-117.72,91709,622362.3333333334,582664.0785168301,Very High Income,High Inequality,6,3
91711,CA,34.12,-117.71,91711,338818.0,409445.59120303154,Very High Income,High Inequality,6,3
92879,CA,33.87,-117.53,92879,218459.5,91136.61183904084,Very High Income,High Inequality,6,3
92880,CA,33.9,-117.61,92880,361325.8333333333,309966.6364403864,Very High Income,High Inequality,6,3
92881,CA,33.83,-117.5,92881,228331.0,209156.5915824792,Very High Income,High Inequality,6,3
92882,CA,33.83,-117.6,92882,360748.1666666667,203627.0917058108,Very High Income,High Inequality,6,3
92883,CA,33.75,-117.48,92883,252017.5,220862.3182181605,Very High Income,High Inequality,6,3
92625,CA,33.6,-117.86,92625,533985.5,1168836.4565841963,Very High Income,High Inequality,6,3
92626,CA,33.67,-117.9,92626,401840.1666666667,363529.3018469992,Very High Income,High Inequality,6,3
92627,CA,33.64,-117.91,92627,401213.6666666667,302119.6047082457,Very High Income,High Inequality,6,3
91722,CA,34.09,-117.9,91722,168014.16666666666,93390.74789167644,High Income,High Inequality,5,3
91723,CA,34.08,-117.88,91723,95755.83333333331,42891.86160295059,Upper Medium Income,High Inequality,4,3
91724,CA,34.07,-117.84,91724,170178.83333333334,114447.16550691269,High Income,High Inequality,5,3
90630,CA,33.81,-118.03,90630,353245.0,282828.94779495255,Very High Income,High Inequality,6,3
92624,CA,33.45,-117.66,92624,71480.5,86153.95924912563,Upper Medium Income,High Inequality,4,3
92629,CA,33.47,-117.7,92629,404029.5,631006.3054784001,Very High Income,High Inequality,6,3
91731,CA,34.08,-118.03,91731,93792.83333333331,31458.33736494456,Upper Medium Income,Moderate Inequality,4,2
91732,CA,34.07,-118.01,91732,187235.0,86477.08170145428,High Income,High Inequality,5,3
91733,CA,34.04,-118.04,91733,125571.0,63749.83462880512,Upper Medium Income,High Inequality,4,3
92630,CA,33.64,-117.67,92630,509890.3333333333,445724.1200355514,Very High Income,High Inequality,6,3
92831,CA,33.87,-117.89,92831,217551.8333333333,158594.51865233763,Very High Income,High Inequality,6,3
92832,CA,33.86,-117.92,92832,120786.5,50337.34195108041,Upper Medium Income,High Inequality,4,3
92833,CA,33.88,-117.96,92833,307726.5,198390.0812749972,Very High Income,High Inequality,6,3
92835,CA,33.9,-117.91,92835,270637.5,354063.8993423362,Very High Income,High Inequality,6,3
92840,CA,33.78,-117.93,92840,225000.66666666663,89592.1445075776,Very High Income,High Inequality,6,3
92841,CA,33.78,-117.97,92841,145971.0,47188.27532343177,High Income,High Inequality,5,3
92843,CA,33.75,-117.94,92843,162016.66666666666,63282.99015269954,High Income,High Inequality,5,3
92844,CA,33.76,-117.97,92844,86147.0,29948.743713217755,Upper Medium Income,Moderate Inequality,4,2
92845,CA,33.78,-118.02,92845,123843.16666666669,110266.20004954677,Upper Medium Income,High Inequality,4,3
91740,CA,34.11,-117.85,91740,152219.83333333334,95788.42349974588,High Income,High Inequality,5,3
91741,CA,34.14,-117.85,91741,253616.66666666663,284447.20657771744,Very High Income,High Inequality,6,3
90710,CA,33.79,-118.29,90710,127374.5,64507.71467894363,Upper Medium Income,High Inequality,4,3
92646,CA,33.66,-117.97,92646,502302.6666666667,509681.1302379819,Very High Income,High Inequality,6,3
92647,CA,33.72,-118.0,92647,390327.3333333333,278792.52908402454,Very High Income,High Inequality,6,3
92648,CA,33.67,-118.0,92648,553148.6666666666,743515.4301725464,Very High Income,High Inequality,6,3
92649,CA,33.71,-118.04,92649,441898.5,603751.4596976971,Very High Income,High Inequality,6,3
92602,CA,33.74,-117.76,92602,349816.1666666667,517108.2379855949,Very High Income,High Inequality,6,3
92603,CA,33.62,-117.79,92603,428461.8333333333,824784.546228266,Very High Income,High Inequality,6,3
92604,CA,33.69,-117.78,92604,244619.0,267254.9816920164,Very High Income,High Inequality,6,3
92606,CA,33.7,-117.79,92606,188556.5,200029.43187716152,High Income,High Inequality,5,3
92612,CA,33.63,-117.81,92612,280330.5,337318.59364212345,Very High Income,High Inequality,6,3
92614,CA,33.68,-117.85,92614,287964.1666666667,338992.19489387464,Very High Income,High Inequality,6,3
92617,CA,33.63,-117.83,92617,71262.16666666667,93382.96635129272,Upper Medium Income,High Inequality,4,3
92618,CA,33.67,-117.73,92618,721614.0,1067347.0613687,Very High Income,High Inequality,6,3
92620,CA,33.7,-117.76,92620,579153.0,757413.5107588193,Very High Income,High Inequality,6,3
92637,CA,33.61,-117.72,92637,115217.16666666669,63655.72785356136,Upper Medium Income,High Inequality,4,3
92651,CA,33.55,-117.78,92651,677396.3333333334,1377121.682899179,Very High Income,High Inequality,6,3
92653,CA,33.6,-117.71,92653,358185.5,507397.88419888,Very High Income,High Inequality,6,3
92656,CA,33.57,-117.72,92656,504507.0,557516.4035732043,Very High Income,High Inequality,6,3
92677,CA,33.53,-117.7,92677,788427.8333333334,1117555.2876176492,Very High Income,High Inequality,6,3
90631,CA,33.94,-117.95,90631,412194.0,250075.379831762,Very High Income,High Inequality,6,3
90712,CA,33.84,-118.14,90712,220139.8333333333,171648.2588497963,Very High Income,High Inequality,6,3
90713,CA,33.85,-118.11,90713,202104.5,174831.01250836477,High Income,High Inequality,5,3
90715,CA,33.84,-118.07,90715,96678.66666666669,50039.996521449386,Upper Medium Income,High Inequality,4,3
90716,CA,33.83,-118.07,90716,42076.833333333336,25328.971218086743,Upper Medium Income,Moderate Inequality,4,2
90638,CA,33.9,-118.0,90638,285691.1666666667,203015.12327057475,Very High Income,High Inequality,6,3
91744,CA,34.02,-117.93,91744,288443.1666666667,147875.64979051374,Very High Income,High Inequality,6,3
91745,CA,34.0,-117.97,91745,333308.1666666667,204461.55593403536,Very High Income,High Inequality,6,3
91746,CA,34.04,-117.98,91746,116807.66666666669,39436.360484541,Upper Medium Income,High Inequality,4,3
91748,CA,33.97,-117.9,91748,247787.8333333333,138129.65166598614,Very High Income,High Inequality,6,3
91750,CA,34.15,-117.76,91750,267376.3333333333,242397.69017188813,Very High Income,High Inequality,6,3
90717,CA,33.79,-118.31,90717,123217.33333333331,67789.46530742565,Upper Medium Income,High Inequality,4,3
90745,CA,33.82,-118.26,90745,279550.3333333333,136940.17878134476,Very High Income,High Inequality,6,3
90746,CA,33.86,-118.25,90746,151975.16666666666,85537.34215748504,High Income,High Inequality,5,3
90755,CA,33.8,-118.16,90755,78902.16666666667,51134.60711266556,Upper Medium Income,High Inequality,4,3
90802,CA,33.75,-118.2,90802,243342.8333333333,117489.4317586338,Very High Income,High Inequality,6,3
90803,CA,33.75,-118.13,90803,393965.1666666667,483257.5977109586,Very High Income,High Inequality,6,3
90804,CA,33.78,-118.14,90804,156801.16666666666,49510.21590103064,High Income,High Inequality,5,3
90805,CA,33.86,-118.18,90805,313422.6666666667,155111.21757586286,Very High Income,High Inequality,6,3
90806,CA,33.81,-118.18,90806,150838.5,57061.21670188956,High Income,High Inequality,5,3
90807,CA,33.83,-118.18,90807,253635.16666666663,209899.1950850853,Very High Income,High Inequality,6,3
90808,CA,33.82,-118.11,90808,333898.0,324011.18496126024,Very High Income,High Inequality,6,3
90810,CA,33.81,-118.22,90810,139614.16666666666,65237.8726857848,Upper Medium Income,High Inequality,4,3
90813,CA,33.78,-118.18,90813,133867.66666666666,91577.91588296092,Upper Medium Income,High Inequality,4,3
90814,CA,33.77,-118.14,90814,156465.0,124187.73407225047,High Income,High Inequality,5,3
90815,CA,33.79,-118.12,90815,326031.8333333333,298797.87395724,Very High Income,High Inequality,6,3
90720,CA,33.79,-118.06,90720,250502.5,328266.4454803445,Very High Income,High Inequality,6,3
91752,CA,33.99,-117.53,91752,188618.3333333333,96950.23137809764,High Income,High Inequality,5,3
91763,CA,34.07,-117.7,91763,151054.83333333334,51379.34310758232,High Income,High Inequality,5,3
90640,CA,34.0,-118.1,90640,265342.8333333333,98015.99837662558,Very High Income,High Inequality,6,3
91754,CA,34.05,-118.14,91754,197734.3333333333,108024.59755012592,High Income,High Inequality,5,3
91755,CA,34.05,-118.11,91755,133134.66666666666,47961.20621780343,Upper Medium Income,High Inequality,4,3
92657,CA,33.6,-117.82,92657,464642.8333333333,1042709.3794490228,Very High Income,High Inequality,6,3
92660,CA,33.62,-117.87,92660,917159.8333333334,1834143.062994097,Very High Income,High Inequality,6,3
92661,CA,33.6,-117.9,92661,75319.0,143717.49790613528,Upper Medium Income,High Inequality,4,3
92662,CA,33.6,-117.89,92662,63012.0,119013.6881791334,Upper Medium Income,High Inequality,4,3
92663,CA,33.62,-117.93,92663,435423.1666666667,807658.7549537036,Very High Income,High Inequality,6,3
92860,CA,33.93,-117.56,92860,162603.83333333334,131860.253793805,High Income,High Inequality,5,3
90650,CA,33.9,-118.07,90650,420744.0,209535.5531149785,Very High Income,High Inequality,6,3
91761,CA,34.02,-117.58,91761,298633.0,140095.047412819,Very High Income,High Inequality,6,3
91762,CA,34.04,-117.67,91762,270567.3333333333,105584.11177003226,Very High Income,High Inequality,6,3
91764,CA,34.07,-117.62,91764,200960.16666666663,93182.2912648464,High Income,High Inequality,5,3
92861,CA,33.81,-117.81,92861,127232.16666666669,247924.40799519248,Upper Medium Income,High Inequality,4,3
92865,CA,33.83,-117.85,92865,129810.66666666669,90283.87839402264,Upper Medium Income,High Inequality,4,3
92866,CA,33.78,-117.84,92866,81955.16666666667,43829.95325307416,Upper Medium Income,High Inequality,4,3
92867,CA,33.81,-117.79,92867,350922.1666666667,380953.74279532506,Very High Income,High Inequality,6,3
92868,CA,33.78,-117.86,92868,118681.66666666669,45199.85693192697,Upper Medium Income,High Inequality,4,3
92869,CA,33.79,-117.78,92869,320143.6666666667,340428.6424939398,Very High Income,High Inequality,6,3
90723,CA,33.89,-118.16,90723,176388.16666666666,96841.45021511536,High Income,High Inequality,5,3
90660,CA,33.98,-118.08,90660,254321.3333333333,123102.2045158683,Very High Income,High Inequality,6,3
92870,CA,33.88,-117.85,92870,346462.3333333333,263757.872636755,Very High Income,High Inequality,6,3
91765,CA,33.99,-117.81,91765,375150.0,351267.6722096698,Very High Income,High Inequality,6,3
91766,CA,34.03,-117.75,91766,260227.66666666663,94469.75907382568,Very High Income,High Inequality,6,3
91767,CA,34.08,-117.73,91767,189535.0,80577.84338389803,High Income,High Inequality,5,3
91768,CA,34.06,-117.79,91768,108121.66666666669,46703.081862620864,Upper Medium Income,High Inequality,4,3
91701,CA,34.14,-117.61,91701,274409.1666666667,215311.2798823291,Very High Income,High Inequality,6,3
91730,CA,34.09,-117.58,91730,344362.1666666667,176607.0004313721,Very High Income,High Inequality,6,3
91737,CA,34.19,-117.61,91737,209006.3333333333,219021.03911694573,Very High Income,High Inequality,6,3
91739,CA,34.14,-117.51,91739,312697.1666666667,329596.10041225713,Very High Income,High Inequality,6,3
91770,CA,34.06,-118.08,91770,230772.3333333333,68503.04054468434,Very High Income,High Inequality,6,3
92672,CA,33.42,-117.62,92672,423748.1666666667,574924.3380485529,Very High Income,High Inequality,6,3
92673,CA,33.48,-117.61,92673,420450.0,706656.7001841842,Very High Income,High Inequality,6,3
91773,CA,34.1,-117.81,91773,249987.3333333333,204626.3105073897,Very High Income,High Inequality,6,3
91775,CA,34.11,-118.08,91775,177933.83333333334,164555.71020589554,High Income,High Inequality,5,3
91776,CA,34.08,-118.09,91776,162530.16666666666,45881.990071995206,High Income,High Inequality,5,3
92675,CA,33.52,-117.61,92675,440720.1666666667,690666.9817419728,Very High Income,High Inequality,6,3
92691,CA,33.6,-117.66,92691,385303.5,354583.355547183,Very High Income,High Inequality,6,3
92692,CA,33.6,-117.64,92692,471792.1666666667,546961.0865341031,Very High Income,High Inequality,6,3
92694,CA,33.56,-117.63,92694,493841.0,825297.4586654197,Very High Income,High Inequality,6,3
90731,CA,33.73,-118.29,90731,291058.8333333333,138531.99499959088,Very High Income,High Inequality,6,3
90732,CA,33.73,-118.31,90732,178312.66666666666,163883.49483174522,High Income,High Inequality,5,3
92701,CA,33.75,-117.85,92701,148128.5,76705.50083729328,High Income,High Inequality,5,3
92703,CA,33.74,-117.89,92703,194007.0,114798.2369969156,High Income,High Inequality,5,3
